ID,Tipo,SKU,Nombre,Publicado,"¿Está destacado?","Visibilidad en el catálogo","Descripción corta",Descripción,"Día en que empieza el precio rebajado","Día en que termina el precio rebajado","Estado del impuesto","Clase de impuesto",¿Existencias?,Inventario,"Cantidad de bajo inventario","¿Permitir reservas de productos agotados?","¿Vendido individualmente?","Peso (kg)","Longitud (cm)","Anchura (cm)","Altura (cm)","¿Permitir valoraciones de clientes?","Nota de compra","Precio rebajado","Precio normal",Categorías,Etiquetas,"Clase de envío",Imágenes,"Límite de descargas","Días de caducidad de la descarga",Superior,"Productos agrupados","Ventas dirigidas","Ventas cruzadas","URL externa","Texto del botón",Posición,"Swatches Attributes"
1996,simple,1133327,"Podador de altura Niwa extensible JNW-27 (27,2 cc)",1,0,visible,"Si querés llegar lejos, no te puede faltar esta maravillosa herramienta de \npoda.","\n  [vc_row]\n    [vc_column]\n      [vc_column_text]\n        Si querés llegar lejos, no te puede faltar esta maravillosa herramienta de \npoda. La Niwa JNW-27 está equipada con un largo tubo telescópico de 4,3 \nmetros de alcance, que gracias a su diseño ligero y equilibrado, vas a \npoder llegar, con poco esfuerzo, a las ramas más lejanas.\n\n      [/vc_column_text]\n    [/vc_column]\n  [/vc_row]\n  [vc_row]\n    [vc_column]\n      [vc_tta_accordion active_section=""0""]\n        [vc_tta_section title=""Especificaciones técnicas"" tab_id=""1689192497545-d4489a26-6459""]\n          [vc_row_inner equal_height=""yes""]\n            [vc_column_inner width=""1/2"" css="".vc_custom_1689193255658{margin-bottom: 0px !important;}""]\n              [vc_column_text]\n                Cilindrada: 27 c.c.\nPotencia: 0.7 Kw\nCapacidad de combustible: 0.7 lts\nTamaño de Espada: 10 ""\n              [/vc_column_text]\n            [/vc_column_inner]\n            [vc_column_inner width=""1/2""]\n              [vc_column_text]\n                Calibre: 1.3 mm\nAltura de la transmisión: 430 cm\nTipo de uso: Ocasional/Rural\nOrigen: China\nPeso Bruto: 8 Kg\n              [/vc_column_text]\n            [/vc_column_inner]\n          [/vc_row_inner]\n        [/vc_tta_section]\n        \n      [/vc_tta_accordion]\n    [/vc_column]\n  [/vc_row]",,,taxable,,1,1,,0,0,,,,,0,,,170150,"BOSQUE Y JARDIN, BOSQUE Y JARDIN > Poda y Jardinería, BOSQUE Y JARDIN > Poda y Jardinería > Podadora de altura",,,https://tiendatool.com/wp-content/uploads/2023/09/1133327.png,,,,,,,,,0,
1998,simple,1133340,"Podadora de alt Niwa (JNW-33) 33 cc, 26 cm corte",1,0,visible,"Esta particular herramienta tiene el beneficio de poder trabajar en altura \nsin subir escaleras o andamios, gracias a su transmisión que puede llegar \nalto con el menor esfuerzo.","\n  [vc_row]\n    [vc_column]\n      [vc_column_text]\n        Esta particular herramienta tiene el beneficio de poder trabajar en altura \nsin subir escaleras o andamios, gracias a su transmisión que puede llegar \nalto con el menor esfuerzo.\n\n      [/vc_column_text]\n    [/vc_column]\n  [/vc_row]\n  [vc_row]\n    [vc_column]\n      [vc_tta_accordion active_section=""0""]\n        [vc_tta_section title=""Especificaciones técnicas"" tab_id=""1689192497545-d4489a26-6459""]\n          [vc_row_inner equal_height=""yes""]\n            [vc_column_inner width=""1/2"" css="".vc_custom_1689193255658{margin-bottom: 0px !important;}""]\n              [vc_column_text]\n                Cilindrada: 33 c.c.\nPotencia: 0.9 Kw\nCapacidad de combustible: 1 lts\n              [/vc_column_text]\n            [/vc_column_inner]\n            [vc_column_inner width=""1/2""]\n              [vc_column_text]\n                Paso de la cadena: 3/8 LP\nCalibre: 1.3 mm\nTipo de uso: Ocasional/Rural\nOrigen: China\nPeso Bruto: 10 Kg\n              [/vc_column_text]\n            [/vc_column_inner]\n          [/vc_row_inner]\n        [/vc_tta_section]\n        \n      [/vc_tta_accordion]\n    [/vc_column]\n  [/vc_row]",,,taxable,,1,1,,0,0,,,,,0,,,152310,"BOSQUE Y JARDIN, BOSQUE Y JARDIN > Poda y Jardinería, BOSQUE Y JARDIN > Poda y Jardinería > Podadora de altura",,,https://tiendatool.com/wp-content/uploads/2023/09/1133340.png,,,,,,,,,0,
2000,simple,1137020,"ClickUp! Hotel insectos 14.9x36.8x11cm 11370-20",1,0,visible,"Muchos insectos ya no encuentran un lugar confiable para anidar e invernar \nen su hábitat natural.","\n  [vc_row]\n    [vc_column]\n      [vc_column_text]\n        Muchos insectos ya no encuentran un lugar confiable para anidar e invernar \nen su hábitat natural. El ClickUp! Hotel de Insectos en tu jardín es un \nrefugio seguro y estético, un hogar protegido para la diversidad de \nespecies autóctonas. Este Hotel está diseñado para varios insectos: hay dos \nhabitaciones para las abejas silvestres en peligro de extinción y una \nhabitación para mariposas y mariquitas o vaquitas de San Antonio. Gracias \nal techo protector y al marco, el ClickUp! Hotel de Insectos ofrece un \nhogar durante todo el año.\n\n      [/vc_column_text]\n    [/vc_column]\n  [/vc_row]\n  [vc_row]\n    [vc_column]\n      [vc_tta_accordion active_section=""0""]\n        [vc_tta_section title=""Especificaciones técnicas"" tab_id=""1689192497545-d4489a26-6459""]\n          [vc_row_inner equal_height=""yes""]\n            [vc_column_inner width=""1/2"" css="".vc_custom_1689193255658{margin-bottom: 0px !important;}""]\n              [vc_column_text]\n                Material: Reciclado (certificado FSC® 100%)\n              [/vc_column_text]\n            [/vc_column_inner]\n            [vc_column_inner width=""1/2""]\n              [vc_column_text]\n                Altura: 37 cm\nProfundidad: 11 cm\n              [/vc_column_text]\n            [/vc_column_inner]\n          [/vc_row_inner]\n        [/vc_tta_section]\n        \n      [/vc_tta_accordion]\n    [/vc_column]\n  [/vc_row]",,,taxable,,1,1,,0,0,,,,,0,,,38050,"BOSQUE Y JARDIN, BOSQUE Y JARDIN > Línea Decoración > ClickUp!, BOSQUE Y JARDIN > Línea Decoración",,,https://tiendatool.com/wp-content/uploads/2023/09/1137020.png,,,,,,,,,0,
2002,simple,1130020,"ClickUp! Mango de madera 117cm 11300-20 (1Uni)",1,0,visible,"Mango de madera de alerce con certificación FSC® 100 % y una robusta punta \nde acero inoxidable para garantizar una fijación estable al suelo.","\n  [vc_row]\n    [vc_column]\n      [vc_column_text]\n        Mango de madera de alerce con certificación FSC® 100 % y una robusta punta \nde acero inoxidable para garantizar una fijación estable al suelo.\n\n      [/vc_column_text]\n    [/vc_column]\n  [/vc_row]\n  [vc_row]\n    [vc_column]\n      [vc_tta_accordion active_section=""0""]\n        [vc_tta_section title=""Especificaciones técnicas"" tab_id=""1689192497545-d4489a26-6459""]\n          [vc_row_inner equal_height=""yes""]\n            [vc_column_inner width=""1/2"" css="".vc_custom_1689193255658{margin-bottom: 0px !important;}""]\n              [vc_column_text]\n                \n              [/vc_column_text]\n            [/vc_column_inner]\n            [vc_column_inner width=""1/2""]\n              [vc_column_text]\n                Diámetro: 32 mm\n              [/vc_column_text]\n            [/vc_column_inner]\n          [/vc_row_inner]\n        [/vc_tta_section]\n        \n      [/vc_tta_accordion]\n    [/vc_column]\n  [/vc_row]",,,taxable,,1,1,,0,0,,,,,0,,,15430,"BOSQUE Y JARDIN, BOSQUE Y JARDIN > Línea Decoración > ClickUp!, BOSQUE Y JARDIN > Línea Decoración",,,https://tiendatool.com/wp-content/uploads/2023/09/1130020.png,,,,,,,,,0,
2004,simple,870220,"Tijera de poda BP50 Premium 08702-20 (5 uni)",1,0,visible,"Las tijeras para podar rosales BP 50 Premium GARDENA son s de alta calidad \npara los amantes de las herramientas de corte.","\n  [vc_row]\n    [vc_column]\n      [vc_column_text]\n        Las tijeras para podar rosales BP 50 Premium GARDENA son s de alta calidad \npara los amantes de las herramientas de corte. Las empuñaduras de aluminio \nespecialmente resistentes se adaptan a la mano bien y de forma ergonómica. \nLa cuchilla superior es de acero inoxidable y con afilado de precisión, la \ncuchilla inferior está forjada y se puede volver a afilar. Gracias a las \ndos posiciones de agarre con los mangos de perfil, se puede realizar un \ncorte potente y rápido. Las tijeras para podar rosales disponen de \nrecoge-savia y corta-hilo. Con el cierre de seguridad con una sola mano, \nlas tijeras rosales se pueden bloquear fácilmente y guardar con seguridad. \nEl periodo de garantía es de 25 años.\n\n      [/vc_column_text]\n    [/vc_column]\n  [/vc_row]\n  [vc_row]\n    [vc_column]\n      [vc_tta_accordion active_section=""0""]\n        [vc_tta_section title=""Especificaciones técnicas"" tab_id=""1689192497545-d4489a26-6459""]\n          [vc_row_inner equal_height=""yes""]\n            [vc_column_inner width=""1/2"" css="".vc_custom_1689193255658{margin-bottom: 0px !important;}""]\n              [vc_column_text]\n                \n              [/vc_column_text]\n            [/vc_column_inner]\n            [vc_column_inner width=""1/2""]\n              [vc_column_text]\n                Diámetro máximo de corte: 24 mm\nRegulación de abertura: Variable\n              [/vc_column_text]\n            [/vc_column_inner]\n          [/vc_row_inner]\n        [/vc_tta_section]\n        \n      [/vc_tta_accordion]\n    [/vc_column]\n  [/vc_row]",,,taxable,,1,1,,0,0,,,,,0,,,39870,"BOSQUE Y JARDIN, BOSQUE Y JARDIN > Línea Herramientas para el jardín > Herramientas de corte, BOSQUE Y JARDIN > Línea Herramientas para el jardín",,,https://tiendatool.com/wp-content/uploads/2023/09/0870220_3.png,,,,,,,,,0,
2006,simple,895320,"Pala Profunda 12 cm 08953-20 (5u)",1,0,visible,"La Palita larga de GARDENA es la herramienta óptima para plantar y \ntrasplantar plantas grandes.","\n  [vc_row]\n    [vc_column]\n      [vc_column_text]\n        La Palita larga de GARDENA es la herramienta óptima para plantar y \ntrasplantar plantas grandes. Su mango ergonómico con anti-deslizamiento \nasegura que puedas trabajar confortablemente y reduciendo el esfuerzo. \nFabricada con acero de alta calidad, revestimiento duroplast. Protección \nanti-corrosión. 25 años de garantía\n\n      [/vc_column_text]\n    [/vc_column]\n  [/vc_row]\n  [vc_row]\n    [vc_column]\n      [vc_tta_accordion active_section=""0""]\n        [vc_tta_section title=""Especificaciones técnicas"" tab_id=""1689192497545-d4489a26-6459""]\n          [vc_row_inner equal_height=""yes""]\n            [vc_column_inner width=""1/2"" css="".vc_custom_1689193255658{margin-bottom: 0px !important;}""]\n              [vc_column_text]\n                \n              [/vc_column_text]\n            [/vc_column_inner]\n            [vc_column_inner width=""1/2""]\n              [vc_column_text]\n                Ancho: 12 cm\n              [/vc_column_text]\n            [/vc_column_inner]\n          [/vc_row_inner]\n        [/vc_tta_section]\n        \n      [/vc_tta_accordion]\n    [/vc_column]\n  [/vc_row]",,,taxable,,1,1,,0,0,,,,,0,,,9550,"BOSQUE Y JARDIN, BOSQUE Y JARDIN > Línea Herramientas para el jardín > Herramientas de mano, BOSQUE Y JARDIN > Línea Herramientas para el jardín",,,https://tiendatool.com/wp-content/uploads/2023/09/0895320.png,,,,,,,,,0,
2008,simple,555420,"Clean System Mango conduc.agua telesc 05554-20 (2)",1,0,visible,"¿Necesita un mango conductor de agua con el que también pueda limpiar en \nalturas?","\n  [vc_row]\n    [vc_column]\n      [vc_column_text]\n        ¿Necesita un mango conductor de agua con el que también pueda limpiar en \nalturas? Entonces el mango conductor de agua telescópico GARDENA es justo \nlo que está buscando, porque puede ajustarlo en tramos de 155-260 cm. Está \nfabricado con aluminio de gran calidad, por eso es tan ligero y resistente. \nGracias a la tecnología de conexión sencilla y segura con un simple giro, \nes posible unir fácilmente al mango todos los accesorios cleansystem. El \nmango presenta un recubrimiento de plástico agradable y que se adapta bien \na la mano, no produce marcas de arañazos, no se resbala y su superficie \nnunca está fría. Puede regular la cantidad de agua y presión en el mango \ncomo convenga. El control del flujo se ajusta según se requiera y también \nse puede bloquear. Integrado en el mango conductor de agua, se halla el \npráctico mezclador irrompible para productos de limpieza GARDENA. Puede \ntrabajar con agua limpia y/o añadir detergentes o productos de limpieza.\n\n      [/vc_column_text]\n    [/vc_column]\n  [/vc_row]\n  [vc_row]\n    [vc_column]\n      [vc_tta_accordion active_section=""0""]\n        [vc_tta_section title=""Especificaciones técnicas"" tab_id=""1689192497545-d4489a26-6459""]\n          [vc_row_inner equal_height=""yes""]\n            [vc_column_inner width=""1/2"" css="".vc_custom_1689193255658{margin-bottom: 0px !important;}""]\n              [vc_column_text]\n                \n              [/vc_column_text]\n            [/vc_column_inner]\n            [vc_column_inner width=""1/2""]\n              [vc_column_text]\n                Largo del mango: 155 - 260 cm\n              [/vc_column_text]\n            [/vc_column_inner]\n          [/vc_row_inner]\n        [/vc_tta_section]\n        \n      [/vc_tta_accordion]\n    [/vc_column]\n  [/vc_row]",,,taxable,,1,1,,0,0,,,,,0,,,42430,"BOSQUE Y JARDIN, BOSQUE Y JARDIN > Línea Limpieza",,,https://tiendatool.com/wp-content/uploads/2023/09/0555420.png,,,,,,,,,0,
2010,simple,116920,"Temporizador - 01169-20 (2 uni)",1,0,visible,"El temporizador GARDENA conecta y desconecta automáticamente el riego de su \njardín como, por ejemplo, los aspersores o un sistema de riego por goteo \ncomo el Micro Drip .","\n  [vc_row]\n    [vc_column]\n      [vc_column_text]\n        El temporizador GARDENA conecta y desconecta automáticamente el riego de su \njardín como, por ejemplo, los aspersores o un sistema de riego por goteo \ncomo el Micro Drip . El temporizador inicia el riego inmediatamente y \ndetiene el caudal de agua automáticamente justo a la hora programada. No se \nnecesita pilas para su funcionamiento.\n\n      [/vc_column_text]\n    [/vc_column]\n  [/vc_row]\n  [vc_row]\n    [vc_column]\n      [vc_tta_accordion active_section=""0""]\n        [vc_tta_section title=""Especificaciones técnicas"" tab_id=""1689192497545-d4489a26-6459""]\n          [vc_row_inner equal_height=""yes""]\n            [vc_column_inner width=""1/2"" css="".vc_custom_1689193255658{margin-bottom: 0px !important;}""]\n              [vc_column_text]\n                Salidas programadas: 1\n              [/vc_column_text]\n            [/vc_column_inner]\n            [vc_column_inner width=""1/2""]\n              [vc_column_text]\n                N° de riegos máximos x día: Cuando funciona\nTipo de energía: Mecánica\nPresión de trabajo: 0,5 a 12 Bar\n              [/vc_column_text]\n            [/vc_column_inner]\n          [/vc_row_inner]\n        [/vc_tta_section]\n        \n      [/vc_tta_accordion]\n    [/vc_column]\n  [/vc_row]",,,taxable,,1,1,,0,0,,,,,0,,,25700,"BOSQUE Y JARDIN, BOSQUE Y JARDIN > Línea Riego, BOSQUE Y JARDIN > Línea Riego > Programadores",,,https://tiendatool.com/wp-content/uploads/2023/09/0116920.png,,,,,,,,,0,
2012,simple,1050436,"Motosierra a Bateria Niwa 36 V.14"" BMW-140",1,0,visible,"La motosierra a batería Niwa BMW-140 es ideal para poda y reducciones de \nramas para usuarios exigentes que buscan una alta performance de su \ntrabajo.","\n  [vc_row]\n    [vc_column]\n      [vc_column_text]\n        La motosierra a batería Niwa BMW-140 es ideal para poda y reducciones de \nramas para usuarios exigentes que buscan una alta performance de su \ntrabajo. Además es muy liviana y genera bajo nivel de ruido. Batería y \ncargador NO INCLUIDOS.\n\n      [/vc_column_text]\n    [/vc_column]\n  [/vc_row]\n  [vc_row]\n    [vc_column]\n      [vc_tta_accordion active_section=""0""]\n        [vc_tta_section title=""Especificaciones técnicas"" tab_id=""1689192497545-d4489a26-6459""]\n          [vc_row_inner equal_height=""yes""]\n            [vc_column_inner width=""1/2"" css="".vc_custom_1689193255658{margin-bottom: 0px !important;}""]\n              [vc_column_text]\n                Tipo de motor: Inducción sin escobillas\nTensión: 36 V\nPeso sin Batería: 3,5 Kg\nNivel de ruido: 100 dB (A)\nBaterías compatibles: BBW-362 (2 Ah) / BBW-364 (4 Ah)\nTipo de batería: Li-ion\n              [/vc_column_text]\n            [/vc_column_inner]\n            [vc_column_inner width=""1/2""]\n              [vc_column_text]\n                Modo Ahorro de energía: SI\nCapacidad de aceite cadena: 200 c.c.\nTamaño de Espada: 14 ""\nPaso de la cadena: 3/8 LP\nCalibre: 1.1 mm\nTiempo de trabajo aproximado: 30´ - 4 Ah (Modo SavE) +/- 20%\nOrigen: China\n              [/vc_column_text]\n            [/vc_column_inner]\n          [/vc_row_inner]\n        [/vc_tta_section]\n        \n      [/vc_tta_accordion]\n    [/vc_column]\n  [/vc_row]",,,taxable,,1,1,,0,0,,,,,0,,,113180,"BOSQUE Y JARDIN, BOSQUE Y JARDIN > Máquinas a batería, BOSQUE Y JARDIN > Máquinas a batería > Motosierra a Batería",,,https://tiendatool.com/wp-content/uploads/2023/09/1050436.png,,,,,,,,,0,
2014,simple,1053336,"Sopladora a batería Niwa 36V.BSW-072",1,0,visible,"Este potente y liviano soplador con velocidad variable es el mejor aliado \npara realizar una limpieza eficiente en el jardín.","\n  [vc_row]\n    [vc_column]\n      [vc_column_text]\n        Este potente y liviano soplador con velocidad variable es el mejor aliado \npara realizar una limpieza eficiente en el jardín. Batería y cargador NO \nINCLUIDOS.\n\n      [/vc_column_text]\n    [/vc_column]\n  [/vc_row]\n  [vc_row]\n    [vc_column]\n      [vc_tta_accordion active_section=""0""]\n        [vc_tta_section title=""Especificaciones técnicas"" tab_id=""1689192497545-d4489a26-6459""]\n          [vc_row_inner equal_height=""yes""]\n            [vc_column_inner width=""1/2"" css="".vc_custom_1689193255658{margin-bottom: 0px !important;}""]\n              [vc_column_text]\n                Tipo de motor: Inducción sin escobillas\nTensión: 36 V\nPeso sin Batería: 2,15 Kg\nNivel de ruido: 100 dB (A)\nBaterías compatibles: BBW-362 (2 Ah) / BBW-364 (4 Ah)\n              [/vc_column_text]\n            [/vc_column_inner]\n            [vc_column_inner width=""1/2""]\n              [vc_column_text]\n                Cargadores compatibles: BLW-036\nVelocidad de aire: 216 Km/h\nCaudal de aire: 840 m3/h\nVariador de velocidad: SI\nTiempo de trabajo aproximado: 25´ - 4 Ah (Modo SavE) +/- 20%\nOrigen: China\n              [/vc_column_text]\n            [/vc_column_inner]\n          [/vc_row_inner]\n        [/vc_tta_section]\n        \n      [/vc_tta_accordion]\n    [/vc_column]\n  [/vc_row]",,,taxable,,1,1,,0,0,,,,,0,,,73620,"BOSQUE Y JARDIN, BOSQUE Y JARDIN > Máquinas a batería, BOSQUE Y JARDIN > Máquinas a batería > Sopladores a Batería",,,https://tiendatool.com/wp-content/uploads/2023/09/1053336.png,,,,,,,,,0,
2016,simple,1132269,"Desmalezadora Niwa 26 c.c. (DNW26)",1,0,visible,"Desmalezadora con motor 2 tiempos de 26 cc liviana que es perfecta para los \npropietarios de viviendas que buscan las características exclusivas de un \neje recto, el cual posee una transmisión cardánica elevando su potencia de \ncorte, viene con arnés, cabezal de tanza y cuchilla para trabajos mas \nexigentes.","\n  [vc_row]\n    [vc_column]\n      [vc_column_text]\n        Desmalezadora con motor 2 tiempos de 26 cc liviana que es perfecta para los \npropietarios de viviendas que buscan las características exclusivas de un \neje recto, el cual posee una transmisión cardánica elevando su potencia de \ncorte, viene con arnés, cabezal de tanza y cuchilla para trabajos mas \nexigentes.\n\n      [/vc_column_text]\n    [/vc_column]\n  [/vc_row]\n  [vc_row]\n    [vc_column]\n      [vc_tta_accordion active_section=""0""]\n        [vc_tta_section title=""Especificaciones técnicas"" tab_id=""1689192497545-d4489a26-6459""]\n          [vc_row_inner equal_height=""yes""]\n            [vc_column_inner width=""1/2"" css="".vc_custom_1689193255658{margin-bottom: 0px !important;}""]\n              [vc_column_text]\n                Cilindrada: 26 c.c.\nPotencia: 0.75 Kw\nVelocidad máx.: 9000 rpm\nCapacidad de combustible: 0.7 lts\nNivel de ruido: 102 dB (A)\nTipo de transmisión: Cardánica\n              [/vc_column_text]\n            [/vc_column_inner]\n            [vc_column_inner width=""1/2""]\n              [vc_column_text]\n                Arnes: SI\nCuchilla: 3 ptas - centro 1""\nMedida de tanza: 1,5 a 3 mm\nCabezal de tanza: SI\nModelo de cabezal: Genérico (M10-Izq.)\nOrigen: China\nPeso Bruto: 7 Kg\n              [/vc_column_text]\n            [/vc_column_inner]\n          [/vc_row_inner]\n        [/vc_tta_section]\n        \n      [/vc_tta_accordion]\n    [/vc_column]\n  [/vc_row]",,,taxable,,1,1,,0,0,,,,,0,,,92620,"BOSQUE Y JARDIN, BOSQUE Y JARDIN > Máquinas a explosión > Desmalezadoras, BOSQUE Y JARDIN > Máquinas a explosión",,,https://tiendatool.com/wp-content/uploads/2023/09/1132269_1.png,,,,,,,,,0,
2018,simple,1235630,"Ahoyadora NIwa 2 hombres OYNW-63, mecha 300mm",1,0,visible,"La ahoyadora de dos hombres es un excelente producto para cualquiera que \ntenga la necesidad de perforar el suelo repetidas veces, teniendo una gran \nefectividad gracias a su motor de 63 cc.","\n  [vc_row]\n    [vc_column]\n      [vc_column_text]\n        La ahoyadora de dos hombres es un excelente producto para cualquiera que \ntenga la necesidad de perforar el suelo repetidas veces, teniendo una gran \nefectividad gracias a su motor de 63 cc. Viene con mecha de 300 mm pudiendo \nincorporarse un prolongador para mayor profundidad.\n\n      [/vc_column_text]\n    [/vc_column]\n  [/vc_row]\n  [vc_row]\n    [vc_column]\n      [vc_tta_accordion active_section=""0""]\n        [vc_tta_section title=""Especificaciones técnicas"" tab_id=""1689192497545-d4489a26-6459""]\n          [vc_row_inner equal_height=""yes""]\n            [vc_column_inner width=""1/2"" css="".vc_custom_1689193255658{margin-bottom: 0px !important;}""]\n              [vc_column_text]\n                Tipo de agarre: Dos Hombres\n              [/vc_column_text]\n            [/vc_column_inner]\n            [vc_column_inner width=""1/2""]\n              [vc_column_text]\n                Diámetro de mecha: 300 mm\nOrigen: China\nPeso Bruto: 10.2 Kg\n              [/vc_column_text]\n            [/vc_column_inner]\n          [/vc_row_inner]\n        [/vc_tta_section]\n        \n      [/vc_tta_accordion]\n    [/vc_column]\n  [/vc_row]",,,taxable,,1,1,,0,0,,,,,0,,,163970,"BOSQUE Y JARDIN > Otros productos > Ahoyadoras, BOSQUE Y JARDIN, BOSQUE Y JARDIN > Otros productos",,,https://tiendatool.com/wp-content/uploads/2023/09/1235630.png,,,,,,,,,0,
2020,simple,1078200,"Esparcidor de semillas manual Niwa (KNW-200)",1,0,visible,"Esparcidor de empuje manual con una capacidad de 59kg de tipo helicoidal \ncon ruedas neumáticas para facilitar su traslado y son ideales para los \ntrabajos de parquizacion.","\n  [vc_row]\n    [vc_column]\n      [vc_column_text]\n        Esparcidor de empuje manual con una capacidad de 59kg de tipo helicoidal \ncon ruedas neumáticas para facilitar su traslado y son ideales para los \ntrabajos de parquizacion\n\n      [/vc_column_text]\n    [/vc_column]\n  [/vc_row]\n  [vc_row]\n    [vc_column]\n      [vc_tta_accordion active_section=""0""]\n        [vc_tta_section title=""Especificaciones técnicas"" tab_id=""1689192497545-d4489a26-6459""]\n          [vc_row_inner equal_height=""yes""]\n            [vc_column_inner width=""1/2"" css="".vc_custom_1689193255658{margin-bottom: 0px !important;}""]\n              [vc_column_text]\n                Capacidad de carga: 59 Kg\n              [/vc_column_text]\n            [/vc_column_inner]\n            [vc_column_inner width=""1/2""]\n              [vc_column_text]\n                Tipo: Circular\nOrigen: China\nPeso Bruto: 20 Kg\n              [/vc_column_text]\n            [/vc_column_inner]\n          [/vc_row_inner]\n        [/vc_tta_section]\n        \n      [/vc_tta_accordion]\n    [/vc_column]\n  [/vc_row]",,,taxable,,1,1,,0,0,,,,,0,,,148750,"BOSQUE Y JARDIN, BOSQUE Y JARDIN > Otros productos > Esparcidor de semillas de empuje, BOSQUE Y JARDIN > Otros productos",,,https://tiendatool.com/wp-content/uploads/2023/09/1078200.png,,,,,,,,,0,
2022,simple,1025125,"Motobomba Niwa 5,5Hp x 2"" salida (WNW-55-2)",1,0,visible,"La motobomba Niwa WNW-55-2 es una herramienta robusta y poderosa ideal para \nel bombeo de pozos, sistemas de riego y otros fines.","\n  [vc_row]\n    [vc_column]\n      [vc_column_text]\n        La motobomba Niwa WNW-55-2 es una herramienta robusta y poderosa ideal para \nel bombeo de pozos, sistemas de riego y otros fines. Posee un marco de \nprotección y sistema de arranque fácil.\n\n      [/vc_column_text]\n    [/vc_column]\n  [/vc_row]\n  [vc_row]\n    [vc_column]\n      [vc_tta_accordion active_section=""0""]\n        [vc_tta_section title=""Especificaciones técnicas"" tab_id=""1689192497545-d4489a26-6459""]\n          [vc_row_inner equal_height=""yes""]\n            [vc_column_inner width=""1/2"" css="".vc_custom_1689193255658{margin-bottom: 0px !important;}""]\n              [vc_column_text]\n                Motor: Niwa\nPotencia (HP): 5.5 HP\nCaudal máximo: 30000 lts/h\nProfundidad de Succión: 7 m\n              [/vc_column_text]\n            [/vc_column_inner]\n            [vc_column_inner width=""1/2""]\n              [vc_column_text]\n                Diámetro de entrada: 2 ""\nTipo de arranque: Manual\nCapacidad de combustible: 3.6 lts\nOrigen: China\nPeso Bruto: 23.5 Kg\n              [/vc_column_text]\n            [/vc_column_inner]\n          [/vc_row_inner]\n        [/vc_tta_section]\n        \n      [/vc_tta_accordion]\n    [/vc_column]\n  [/vc_row]",,,taxable,,1,1,,0,0,,,,,0,,,136470,"PRODUCTOS DE FUERZA > Agua, PRODUCTOS DE FUERZA > Agua > Motobombas nafteras, PRODUCTOS DE FUERZA",,,https://tiendatool.com/wp-content/uploads/2023/09/1025125.png,,,,,,,,,0,
2024,simple,1025128,"Motobomba Niwa 8 Hp 4"" (WNW-80-4)",1,0,visible,"Esta motobomba Niwa con motor de 8 HP tiene un gran poder de bombeo, lo \ncual la hace idónea para abastecimiento de camiones, agotamiento de \npiscinas, diversas tareas en la construcción y otros trabajos que requieran \ntransferencia de agua.","\n  [vc_row]\n    [vc_column]\n      [vc_column_text]\n        Esta motobomba Niwa con motor de 8 HP tiene un gran poder de bombeo, lo \ncual la hace idónea para abastecimiento de camiones, agotamiento de \npiscinas, diversas tareas en la construcción y otros trabajos que requieran \ntransferencia de agua. Posee un marco de protección y sistema de arranque \nfácil.\n\n      [/vc_column_text]\n    [/vc_column]\n  [/vc_row]\n  [vc_row]\n    [vc_column]\n      [vc_tta_accordion active_section=""0""]\n        [vc_tta_section title=""Especificaciones técnicas"" tab_id=""1689192497545-d4489a26-6459""]\n          [vc_row_inner equal_height=""yes""]\n            [vc_column_inner width=""1/2"" css="".vc_custom_1689193255658{margin-bottom: 0px !important;}""]\n              [vc_column_text]\n                Motor: Niwa\nPotencia (HP): 8 HP\nCaudal máximo: 80000 lts/h\nProfundidad de Succión: 7 m\n              [/vc_column_text]\n            [/vc_column_inner]\n            [vc_column_inner width=""1/2""]\n              [vc_column_text]\n                Diámetro de entrada: 4 ""\nTipo de arranque: Manual\nCapacidad de combustible: 6.5 lts\nOrigen: China\nPeso Bruto: 43 Kg\n              [/vc_column_text]\n            [/vc_column_inner]\n          [/vc_row_inner]\n        [/vc_tta_section]\n        \n      [/vc_tta_accordion]\n    [/vc_column]\n  [/vc_row]",,,taxable,,1,2,,0,0,,,,,0,,,180810,"PRODUCTOS DE FUERZA > Agua, PRODUCTOS DE FUERZA > Agua > Motobombas nafteras, PRODUCTOS DE FUERZA",,,https://tiendatool.com/wp-content/uploads/2023/09/1025128.png,,,,,,,,,0,
